/a0 X,/a0 Y,/a1 X,/a1 Y,/a2 X,/a2 Y,/a3 X,/a3 Y,/b0 X,/b0 Y,/b1 X,/b1 Y,/b2 X,/b2 Y,/b3 X,/b3 Y,/s0 X,/s0 Y,/s1 X,/s1 Y,/s2 X,/s2 Y,/s3 X,/s3 Y,/a4 X,/a4 Y,/a5 X,/a5 Y,/a6 X,/a6 Y,/a7 X,/a7 Y,/b4 X,/b4 Y,/b5 X,/b5 Y,/b6 X,/b6 Y,/b7 X,/b7 Y,/cout X,/cout Y,/s4 X,/s4 Y,/s5 X,/s5 Y,/s6 X,/s6 Y,/s7 X,/s7 Y
5.000428251838153e-08,1,5.000428251838153e-08,0,5.000428251838153e-08,0,5.000428251838153e-08,1,5.000428251838153e-08,1,5.000428251838153e-08,0,5.000428251838153e-08,1,5.000428251838153e-08,1,5.000428251838153e-08,-0.0005523754065372128,5.000428251838153e-08,0.001082783252537643,5.000428251838153e-08,0.9994189011909028,5.000428251838153e-08,0.9999958349691834,5.000428251838153e-08,1,5.000428251838153e-08,1,5.000428251838153e-08,1,5.000428251838153e-08,1,5.000428251838153e-08,1,5.000428251838153e-08,0,5.000428251838153e-08,0,5.000428251838153e-08,0,5.000428251838153e-08,0.9999997502996872,5.000428251838153e-08,1.000001322510085,5.000428251838153e-08,1.002008496218695,5.000428251838153e-08,-0.002496007789496854,5.000428251838153e-08,1.002444717929645
5.000482107679235e-08,1,5.000482107679235e-08,0,5.000482107679235e-08,0,5.000482107679235e-08,1,5.000482107679235e-08,1,5.000482107679235e-08,0,5.000482107679235e-08,1,5.000482107679235e-08,1,5.000482107679235e-08,-0.0006163214122284249,5.000482107679235e-08,0.001084546337995228,5.000482107679235e-08,0.9997180105446605,5.000482107679235e-08,1.000000034874914,5.000482107679235e-08,1,5.000482107679235e-08,1,5.000482107679235e-08,1,5.000482107679235e-08,1,5.000482107679235e-08,1,5.000482107679235e-08,0,5.000482107679235e-08,0,5.000482107679235e-08,0,5.000482107679235e-08,0.9999997962899621,5.000482107679235e-08,1.00000539989088,5.000482107679235e-08,1.002729114289795,5.000482107679235e-08,-0.002392129367357464,5.000482107679235e-08,1.00330999545252
5.000552851897997e-08,1,5.000552851897997e-08,0,5.000552851897997e-08,0,5.000552851897997e-08,1,5.000552851897997e-08,1,5.000552851897997e-08,0,5.000552851897997e-08,1,5.000552851897997e-08,1,5.000552851897997e-08,-0.0006268533861119792,5.000552851897997e-08,0.001041241688016571,5.000552851897997e-08,1.000222190207442,5.000552851897997e-08,1.000004906259516,5.000552851897997e-08,1,5.000552851897997e-08,1,5.000552851897997e-08,1,5.000552851897997e-08,1,5.000552851897997e-08,1,5.000552851897997e-08,0,5.000552851897997e-08,0,5.000552851897997e-08,0,5.000552851897997e-08,0.9999998598015862,5.000552851897997e-08,1.000004995568357,5.000552851897997e-08,1.003561063555088,5.000552851897997e-08,-0.002178966946833581,5.000552851897997e-08,1.004311736765883
5.000642020594216e-08,1,5.000642020594216e-08,0,5.000642020594216e-08,0,5.000642020594216e-08,1,5.000642020594216e-08,1,5.000642020594216e-08,0,5.000642020594216e-08,1,5.000642020594216e-08,1,5.000642020594216e-08,-0.0005559427998814172,5.000642020594216e-08,0.0009078106980779047,5.000642020594216e-08,1.000910941587161,5.000642020594216e-08,1.000009656835187,5.000642020594216e-08,1,5.000642020594216e-08,1,5.000642020594216e-08,1,5.000642020594216e-08,1,5.000642020594216e-08,1,5.000642020594216e-08,0,5.000642020594216e-08,0,5.000642020594216e-08,0,5.000642020594216e-08,0.9999999279314378,5.000642020594216e-08,1.000003877271768,5.000642020594216e-08,1.00445030994524,5.000642020594216e-08,-0.001905826543979601,5.000642020594216e-08,1.005387375326923
5.000718937783364e-08,1,5.000718937783364e-08,0,5.000718937783364e-08,0,5.000718937783364e-08,1,5.000718937783364e-08,1,5.000718937783364e-08,0,5.000718937783364e-08,1,5.000718937783364e-08,1,5.000718937783364e-08,-0.0004463616993478578,5.000718937783364e-08,0.000753829388256328,5.000718937783364e-08,1.001508482085264,5.000718937783364e-08,1.000012182103436,5.000718937783364e-08,1,5.000718937783364e-08,1,5.000718937783364e-08,1,5.000718937783364e-08,1,5.000718937783364e-08,1,5.000718937783364e-08,0,5.000718937783364e-08,0,5.000718937783364e-08,0,5.000718937783364e-08,0.999999953305054,5.000718937783364e-08,1.000002620925919,5.000718937783364e-08,1.005102931731317,5.000718937783364e-08,-0.00169460776516605,5.000718937783364e-08,1.006182960437857
5.00081331337456e-08,1,5.00081331337456e-08,0,5.00081331337456e-08,0,5.00081331337456e-08,1,5.00081331337456e-08,1,5.00081331337456e-08,0,5.00081331337456e-08,1,5.00081331337456e-08,1,5.00081331337456e-08,-0.0002801768399510577,5.00081331337456e-08,0.0005544431698490032,5.00081331337456e-08,1.002211188428029,5.00081331337456e-08,1.000013377282121,5.00081331337456e-08,1,5.00081331337456e-08,1,5.00081331337456e-08,1,5.00081331337456e-08,1,5.00081331337456e-08,1,5.00081331337456e-08,0,5.00081331337456e-08,0,5.00081331337456e-08,0,5.00081331337456e-08,0.9999999428447613,5.00081331337456e-08,1.000001085216782,5.00081331337456e-08,1.005790813656605,5.00081331337456e-08,-0.001478105781826055,5.00081331337456e-08,1.007030259887376
5.000921568561612e-08,1,5.000921568561612e-08,0,5.000921568561612e-08,0,5.000921568561612e-08,1,5.000921568561612e-08,1,5.000921568561612e-08,0,5.000921568561612e-08,1,5.000921568561612e-08,1,5.000921568561612e-08,-8.973927196046195e-05,5.000921568561612e-08,0.0003486640192989102,5.000921568561612e-08,1.002952490941089,5.000921568561612e-08,1.000012555143267,5.000921568561612e-08,1,5.000921568561612e-08,1,5.000921568561612e-08,1,5.000921568561612e-08,1,5.000921568561612e-08,1,5.000921568561612e-08,0,5.000921568561612e-08,0,5.000921568561612e-08,0,5.000921568561612e-08,0.9999999097936781,5.000921568561612e-08,0.9999994129717082,5.000921568561612e-08,1.006464606576075,5.000921568561612e-08,-0.001255652133848965,5.000921568561612e-08,1.007874557786155
5.001024737586604e-08,1,5.001024737586604e-08,0,5.001024737586604e-08,0,5.001024737586604e-08,1,5.001024737586604e-08,1,5.001024737586604e-08,0,5.001024737586604e-08,1,5.001024737586604e-08,1,5.001024737586604e-08,6.13335192330501e-05,5.001024737586604e-08,0.0001933433584810037,5.001024737586604e-08,1.003596954520887,5.001024737586604e-08,1.000010249212806,5.001024737586604e-08,1,5.001024737586604e-08,1,5.001024737586604e-08,1,5.001024737586604e-08,1,5.001024737586604e-08,1,5.001024737586604e-08,0,5.001024737586604e-08,0,5.001024737586604e-08,0,5.001024737586604e-08,0.9999999533867403,5.001024737586604e-08,0.9999980665035015,5.001024737586604e-08,1.00702131493524,5.001024737586604e-08,-0.001037760585941848,5.001024737586604e-08,1.00858810750313
5.001144791156839e-08,1,5.001144791156839e-08,0,5.001144791156839e-08,0,5.001144791156839e-08,1,5.001144791156839e-08,1,5.001144791156839e-08,0,5.001144791156839e-08,1,5.001144791156839e-08,1,5.001144791156839e-08,0.0001834596383573772,5.001144791156839e-08,6.507841346700335e-05,5.001144791156839e-08,1.004286416337909,5.001144791156839e-08,1.000006409185368,5.001144791156839e-08,1,5.001144791156839e-08,1,5.001144791156839e-08,1,5.001144791156839e-08,1,5.001144791156839e-08,1,5.001144791156839e-08,0,5.001144791156839e-08,0,5.001144791156839e-08,0,5.001144791156839e-08,0.9999999261118682,5.001144791156839e-08,0.9999967570114141,5.001144791156839e-08,1.007601765619268,5.001144791156839e-08,-0.0007594909144501942,5.001144791156839e-08,1.009354264164379
5.001247573297291e-08,1,5.001247573297291e-08,0,5.001247573297291e-08,0,5.001247573297291e-08,1,5.001247573297291e-08,1,5.001247573297291e-08,0,5.001247573297291e-08,1,5.001247573297291e-08,1,5.001247573297291e-08,0.000231463919614561,5.001247573297291e-08,-2.265165785864859e-05,5.001247573297291e-08,1.004814949221122,5.001247573297291e-08,1.000002470627357,5.001247573297291e-08,1,5.001247573297291e-08,1,5.001247573297291e-08,1,5.001247573297291e-08,1,5.001247573297291e-08,1,5.001247573297291e-08,0,5.001247573297291e-08,0,5.001247573297291e-08,0,5.001247573297291e-08,0.9999999681899452,5.001247573297291e-08,0.9999959153642808,5.001247573297291e-08,1.008063237578689,5.001247573297291e-08,-0.0004755332879960774,5.001247573297291e-08,1.009984241342095
5.001328947107249e-08,1,5.001328947107249e-08,0,5.001328947107249e-08,0,5.001328947107249e-08,1,5.001328947107249e-08,1,5.001328947107249e-08,0,5.001328947107249e-08,1,5.001328947107249e-08,1,5.001328947107249e-08,0.0002418386114846297,5.001328947107249e-08,-0.0001295959036282894,5.001328947107249e-08,1.0051832734036,5.001328947107249e-08,0.999999095267156,5.001328947107249e-08,1,5.001328947107249e-08,1,5.001328947107249e-08,1,5.001328947107249e-08,1,5.001328947107249e-08,1,5.001328947107249e-08,0,5.001328947107249e-08,0,5.001328947107249e-08,0,5.001328947107249e-08,1.000000089434618,5.001328947107249e-08,0.9999953620490555,5.001328947107249e-08,1.008419396644298,5.001328947107249e-08,-0.0002608659462638862,5.001328947107249e-08,1.010484215958918
5.001402122478144e-08,1,5.001402122478144e-08,0,5.001402122478144e-08,0,5.001402122478144e-08,1,5.001402122478144e-08,1,5.001402122478144e-08,0,5.001402122478144e-08,1,5.001402122478144e-08,1,5.001402122478144e-08,0.0002236711981349111,5.001402122478144e-08,-0.0002378794981041338,5.001402122478144e-08,1.005475606432818,5.001402122478144e-08,0.9999968889633988,5.001402122478144e-08,1,5.001402122478144e-08,1,5.001402122478144e-08,1,5.001402122478144e-08,1,5.001402122478144e-08,1,5.001402122478144e-08,0,5.001402122478144e-08,0,5.001402122478144e-08,0,5.001402122478144e-08,1.000000144704604,5.001402122478144e-08,0.9999951170328688,5.001402122478144e-08,1.008737366871823,5.001402122478144e-08,-8.920596384693031e-05,5.001402122478144e-08,1.01094157418191
5.001474633771352e-08,1,5.001474633771352e-08,0,5.001474633771352e-08,0,5.001474633771352e-08,1,5.001474633771352e-08,1,5.001474633771352e-08,0,5.001474633771352e-08,1,5.001474633771352e-08,1,5.001474633771352e-08,0.0001970625986616479,5.001474633771352e-08,-0.0003260503947291118,5.001474633771352e-08,1.00573253689807,5.001474633771352e-08,0.9999943486546531,5.001474633771352e-08,1,5.001474633771352e-08,1,5.001474633771352e-08,1,5.001474633771352e-08,1,5.001474633771352e-08,1,5.001474633771352e-08,0,5.001474633771352e-08,0,5.001474633771352e-08,0,5.001474633771352e-08,1.000000157351936,5.001474633771352e-08,0.9999947877713534,5.001474633771352e-08,1.009054788887758,5.001474633771352e-08,6.602308550267234e-05,5.001474633771352e-08,1.011409229658625
5.001561293118724e-08,1,5.001561293118724e-08,0,5.001561293118724e-08,0,5.001561293118724e-08,1,5.001561293118724e-08,1,5.001561293118724e-08,0,5.001561293118724e-08,1,5.001561293118724e-08,1,5.001561293118724e-08,0.0001543395611111476,5.001561293118724e-08,-0.0004125428961427958,5.001561293118724e-08,1.006002974777308,5.001561293118724e-08,0.9999916390828707,5.001561293118724e-08,1,5.001561293118724e-08,1,5.001561293118724e-08,1,5.001561293118724e-08,1,5.001561293118724e-08,1,5.001561293118724e-08,0,5.001561293118724e-08,0,5.001561293118724e-08,0,5.001561293118724e-08,1.00000012728316,5.001561293118724e-08,0.9999944867295513,5.001561293118724e-08,1.009437264061977,5.001561293118724e-08,0.0002311282709799044,5.001561293118724e-08,1.011988197044975
5.001638298659549e-08,1,5.001638298659549e-08,0,5.001638298659549e-08,0,5.001638298659549e-08,1,5.001638298659549e-08,1,5.001638298659549e-08,0,5.001638298659549e-08,1,5.001638298659549e-08,1,5.001638298659549e-08,0.000112017575197361,5.001638298659549e-08,-0.0004693747493661799,5.001638298659549e-08,1.006216988290607,5.001638298659549e-08,0.9999896081413538,5.001638298659549e-08,1,5.001638298659549e-08,1,5.001638298659549e-08,1,5.001638298659549e-08,1,5.001638298659549e-08,1,5.001638298659549e-08,0,5.001638298659549e-08,0,5.001638298659549e-08,0,5.001638298659549e-08,1.000000077439679,5.001638298659549e-08,0.9999942364695429,5.001638298659549e-08,1.009783737676948,5.001638298659549e-08,0.0003596157544377689,5.001638298659549e-08,1.012527530694329
5.001734336667681e-08,1,5.001734336667681e-08,0,5.001734336667681e-08,0,5.001734336667681e-08,1,5.001734336667681e-08,1,5.001734336667681e-08,0,5.001734336667681e-08,1,5.001734336667681e-08,1,5.001734336667681e-08,5.992594241955565e-05,5.001734336667681e-08,-0.0005117459253063955,5.001734336667681e-08,1.006459161284307,5.001734336667681e-08,0.9999876113842617,5.001734336667681e-08,1,5.001734336667681e-08,1,5.001734336667681e-08,1,5.001734336667681e-08,1,5.001734336667681e-08,1,5.001734336667681e-08,0,5.001734336667681e-08,0,5.001734336667681e-08,0,5.001734336667681e-08,1.000000001737273,5.001734336667681e-08,0.9999940089215686,5.001734336667681e-08,1.010226727843498,5.001734336667681e-08,0.0004938500669800928,5.001734336667681e-08,1.013237619987414
5.001824005148436e-08,1,5.001824005148436e-08,0,5.001824005148436e-08,0,5.001824005148436e-08,1,5.001824005148436e-08,1,5.001824005148436e-08,0,5.001824005148436e-08,1,5.001824005148436e-08,1,5.001824005148436e-08,1.706490028700468e-05,5.001824005148436e-08,-0.0005217995121914838,5.001824005148436e-08,1.006670310607414,5.001824005148436e-08,0.9999862492904763,5.001824005148436e-08,1,5.001824005148436e-08,1,5.001824005148436e-08,1,5.001824005148436e-08,1,5.001824005148436e-08,1,5.001824005148436e-08,0,5.001824005148436e-08,0,5.001824005148436e-08,0,5.001824005148436e-08,0.9999999265343343,5.001824005148436e-08,0.999993816899637,5.001824005148436e-08,1.010657455624003,5.001824005148436e-08,0.0005920344190178445,5.001824005148436e-08,1.01394834789586
5.001924906907723e-08,1,5.001924906907723e-08,0,5.001924906907723e-08,0,5.001924906907723e-08,1,5.001924906907723e-08,1,5.001924906907723e-08,0,5.001924906907723e-08,1,5.001924906907723e-08,1,5.001924906907723e-08,-2.391995166125306e-05,5.001924906907723e-08,-0.0005084124476482247,5.001924906907723e-08,1.006902725427771,5.001924906907723e-08,0.9999851968065423,5.001924906907723e-08,1,5.001924906907723e-08,1,5.001924906907723e-08,1,5.001924906907723e-08,1,5.001924906907723e-08,1,5.001924906907723e-08,0,5.001924906907723e-08,0,5.001924906907723e-08,0,5.001924906907723e-08,0.9999998687859507,5.001924906907723e-08,0.9999936851811186,5.001924906907723e-08,1.011166829658207,5.001924906907723e-08,0.0006709962473654715,5.001924906907723e-08,1.014811462507407
5.002047340320156e-08,1,5.002047340320156e-08,0,5.002047340320156e-08,0,5.002047340320156e-08,1,5.002047340320156e-08,1,5.002047340320156e-08,0,5.002047340320156e-08,1,5.002047340320156e-08,1,5.002047340320156e-08,-5.892642138341331e-05,5.002047340320156e-08,-0.0004566470764261747,5.002047340320156e-08,1.007196536706204,5.002047340320156e-08,0.9999844134853659,5.002047340320156e-08,1,5.002047340320156e-08,1,5.002047340320156e-08,1,5.002047340320156e-08,1,5.002047340320156e-08,1,5.002047340320156e-08,0,5.002047340320156e-08,0,5.002047340320156e-08,0,5.002047340320156e-08,0.9999998988928367,5.002047340320156e-08,0.9999935659272486,5.002047340320156e-08,1.011832766962127,5.002047340320156e-08,0.0007259325031709111,5.002047340320156e-08,1.015966284773631
5.002200422563186e-08,1,5.002200422563186e-08,0,5.002200422563186e-08,0,5.002200422563186e-08,1,5.002200422563186e-08,1,5.002200422563186e-08,0,5.002200422563186e-08,1,5.002200422563186e-08,1,5.002200422563186e-08,-8.242135468542055e-05,5.002200422563186e-08,-0.0003707096431772085,5.002200422563186e-08,1.007610188348711,5.002200422563186e-08,0.9999838400202912,5.002200422563186e-08,1,5.002200422563186e-08,1,5.002200422563186e-08,1,5.002200422563186e-08,1,5.002200422563186e-08,1,5.002200422563186e-08,0,5.002200422563186e-08,0,5.002200422563186e-08,0,5.002200422563186e-08,1.000000155256336,5.002200422563186e-08,0.9999935489538067,5.002200422563186e-08,1.012755842840211,5.002200422563186e-08,0.0007427699384763562,5.002200422563186e-08,1.017589795916326
5.002401755866722e-08,1,5.002401755866722e-08,0,5.002401755866722e-08,0,5.002401755866722e-08,1,5.002401755866722e-08,1,5.002401755866722e-08,0,5.002401755866722e-08,1,5.002401755866722e-08,1,5.002401755866722e-08,-8.750679091324337e-05,5.002401755866722e-08,-0.0002562561977034506,5.002401755866722e-08,1.008278441988847,5.002401755866722e-08,0.9999831958131772,5.002401755866722e-08,1,5.002401755866722e-08,1,5.002401755866722e-08,1,5.002401755866722e-08,1,5.002401755866722e-08,1,5.002401755866722e-08,0,5.002401755866722e-08,0,5.002401755866722e-08,0,5.002401755866722e-08,1.000000645397633,5.002401755866722e-08,0.9999936252330397,5.002401755866722e-08,1.014162717432357,5.002401755866722e-08,0.000716372813590347,5.002401755866722e-08,1.020017883252571
5.002631501425573e-08,1,5.002631501425573e-08,0,5.002631501425573e-08,0,5.002631501425573e-08,1,5.002631501425573e-08,1,5.002631501425573e-08,0,5.002631501425573e-08,1,5.002631501425573e-08,1,5.002631501425573e-08,-7.844413585774757e-05,5.002631501425573e-08,-0.0001487392443660831,5.002631501425573e-08,1.009237698378199,5.002631501425573e-08,0.9999832596875973,5.002631501425573e-08,1,5.002631501425573e-08,1,5.002631501425573e-08,1,5.002631501425573e-08,1,5.002631501425573e-08,1,5.002631501425573e-08,0,5.002631501425573e-08,0,5.002631501425573e-08,0,5.002631501425573e-08,1.000000696366649,5.002631501425573e-08,0.9999938271120535,5.002631501425573e-08,1.016069234806048,5.002631501425573e-08,0.0007182484219202131,5.002631501425573e-08,1.023034158726308
5.002868007606756e-08,1,5.002868007606756e-08,0,5.002868007606756e-08,0,5.002868007606756e-08,1,5.002868007606756e-08,1,5.002868007606756e-08,0,5.002868007606756e-08,1,5.002868007606756e-08,1,5.002868007606756e-08,-5.634960724610552e-05,5.002868007606756e-08,-7.086040027825088e-05,5.002868007606756e-08,1.010376742981899,5.002868007606756e-08,0.9999862811669943,5.002868007606756e-08,1,5.002868007606756e-08,1,5.002868007606756e-08,1,5.002868007606756e-08,1,5.002868007606756e-08,1,5.002868007606756e-08,0,5.002868007606756e-08,0,5.002868007606756e-08,0,5.002868007606756e-08,0.9999998350108487,5.002868007606756e-08,0.9999939250172494,5.002868007606756e-08,1.018349001530939,5.002868007606756e-08,0.0008904250532805595,5.002868007606756e-08,1.026080061770587
5.003150030528492e-08,1,5.003150030528492e-08,0,5.003150030528492e-08,0,5.003150030528492e-08,1,5.003150030528492e-08,1,5.003150030528492e-08,0,5.003150030528492e-08,1,5.003150030528492e-08,1,5.003150030528492e-08,-3.248029229944761e-05,5.003150030528492e-08,-1.489626849456255e-05,5.003150030528492e-08,1.011971481425624,5.003150030528492e-08,0.9999938500795787,5.003150030528492e-08,1,5.003150030528492e-08,1,5.003150030528492e-08,1,5.003150030528492e-08,1,5.003150030528492e-08,1,5.003150030528492e-08,0,5.003150030528492e-08,0,5.003150030528492e-08,0,5.003150030528492e-08,0.9999988674956217,5.003150030528492e-08,0.9999936453374267,5.003150030528492e-08,1.021285033724021,5.003150030528492e-08,0.001352217918757504,5.003150030528492e-08,1.029110233184075
5.00342186875115e-08,1,5.00342186875115e-08,0,5.00342186875115e-08,0,5.00342186875115e-08,1,5.00342186875115e-08,1,5.00342186875115e-08,0,5.00342186875115e-08,1,5.00342186875115e-08,1,5.00342186875115e-08,-1.491255370261116e-05,5.00342186875115e-08,1.590799312646406e-05,5.00342186875115e-08,1.013929392883992,5.00342186875115e-08,1.00000101051203,5.00342186875115e-08,1,5.00342186875115e-08,1,5.00342186875115e-08,1,5.00342186875115e-08,1,5.00342186875115e-08,1,5.00342186875115e-08,0,5.00342186875115e-08,0,5.00342186875115e-08,0,5.00342186875115e-08,0.999999830037731,5.00342186875115e-08,0.9999926866689138,5.00342186875115e-08,1.023996060901939,5.00342186875115e-08,0.001908337975456303,5.00342186875115e-08,1.030973673783514
5.003713336323742e-08,1,5.003713336323742e-08,0,5.003713336323742e-08,0,5.003713336323742e-08,1,5.003713336323742e-08,1,5.003713336323742e-08,0,5.003713336323742e-08,1,5.003713336323742e-08,1,5.003713336323742e-08,-2.405948943668246e-06,5.003713336323742e-08,3.682999868582342e-05,5.003713336323742e-08,1.016894909075012,5.003713336323742e-08,1.000005221767611,5.003713336323742e-08,1,5.003713336323742e-08,1,5.003713336323742e-08,1,5.003713336323742e-08,1,5.003713336323742e-08,1,5.003713336323742e-08,0,5.003713336323742e-08,0,5.003713336323742e-08,0,5.003713336323742e-08,1.000001547247936,5.003713336323742e-08,0.9999908883467741,5.003713336323742e-08,1.026371769096131,5.003713336323742e-08,0.002359125861112448,5.003713336323742e-08,1.030260402592803
5.003900576035917e-08,1,5.003900576035917e-08,0,5.003900576035917e-08,0,5.003900576035917e-08,1,5.003900576035917e-08,1,5.003900576035917e-08,0,5.003900576035917e-08,1,5.003900576035917e-08,1,5.003900576035917e-08,2.965809079611517e-06,5.003900576035917e-08,4.867096354827987e-05,5.003900576035917e-08,1.019371997044854,5.003900576035917e-08,1.000009474927707,5.003900576035917e-08,1,5.003900576035917e-08,1,5.003900576035917e-08,1,5.003900576035917e-08,1,5.003900576035917e-08,1,5.003900576035917e-08,0,5.003900576035917e-08,0,5.003900576035917e-08,0,5.003900576035917e-08,0.9999997714707638,5.003900576035917e-08,0.9999896354208048,5.003900576035917e-08,1.027445911172337,5.003900576035917e-08,0.002587054251269277,5.003900576035917e-08,1.025168705017451
5.004111462137015e-08,1,5.004111462137015e-08,0,5.004111462137015e-08,0,5.004111462137015e-08,1,5.004111462137015e-08,1,5.004111462137015e-08,0,5.004111462137015e-08,1,5.004111462137015e-08,1,5.004111462137015e-08,6.777548199769467e-06,5.004111462137015e-08,6.28612903699949e-05,5.004111462137015e-08,1.022063890770466,5.004111462137015e-08,1.000015706326152,5.004111462137015e-08,1,5.004111462137015e-08,1,5.004111462137015e-08,1,5.004111462137015e-08,1,5.004111462137015e-08,1,5.004111462137015e-08,0,5.004111462137015e-08,0,5.004111462137015e-08,0,5.004111462137015e-08,0.9999936440356751,5.004111462137015e-08,0.9999883163853487,5.004111462137015e-08,1.028003358061769,5.004111462137015e-08,0.002912461588333551,5.004111462137015e-08,1.008004028115926
5.004297835480286e-08,1,5.004297835480286e-08,0,5.004297835480286e-08,0,5.004297835480286e-08,1,5.004297835480286e-08,1,5.004297835480286e-08,0,5.004297835480286e-08,1,5.004297835480286e-08,1,5.004297835480286e-08,9.026723885131535e-06,5.004297835480286e-08,7.497128242835266e-05,5.004297835480286e-08,1.023301822102807,5.004297835480286e-08,1.000021010794154,5.004297835480286e-08,1,5.004297835480286e-08,1,5.004297835480286e-08,1,5.004297835480286e-08,1,5.004297835480286e-08,1,5.004297835480286e-08,0,5.004297835480286e-08,0,5.004297835480286e-08,0,5.004297835480286e-08,0.9999893280568743,5.004297835480286e-08,0.999987255317609,5.004297835480286e-08,1.027292649733406,5.004297835480286e-08,0.003379940468174558,5.004297835480286e-08,0.9803981242466865
5.004455485614435e-08,1,5.004455485614435e-08,0,5.004455485614435e-08,0,5.004455485614435e-08,1,5.004455485614435e-08,1,5.004455485614435e-08,0,5.004455485614435e-08,1,5.004455485614435e-08,1,5.004455485614435e-08,9.989474684114376e-06,5.004455485614435e-08,7.669444850574607e-05,5.004455485614435e-08,1.022766506874762,5.004455485614435e-08,1.000017427000263,5.004455485614435e-08,1,5.004455485614435e-08,1,5.004455485614435e-08,1,5.004455485614435e-08,1,5.004455485614435e-08,1,5.004455485614435e-08,0,5.004455485614435e-08,0,5.004455485614435e-08,0,5.004455485614435e-08,0.9999870323250485,5.004455485614435e-08,0.9999865855057389,5.004455485614435e-08,1.024542900239245,5.004455485614435e-08,0.003889740931939861,5.004455485614435e-08,0.9497583413535059
5.004614061693326e-08,1,5.004614061693326e-08,0,5.004614061693326e-08,0,5.004614061693326e-08,1,5.004614061693326e-08,1,5.004614061693326e-08,0,5.004614061693326e-08,1,5.004614061693326e-08,1,5.004614061693326e-08,1.068348415509471e-05,5.004614061693326e-08,5.864542413054869e-05,5.004614061693326e-08,1.020446524651699,5.004614061693326e-08,0.9999980121229382,5.004614061693326e-08,1,5.004614061693326e-08,1,5.004614061693326e-08,1,5.004614061693326e-08,1,5.004614061693326e-08,1,5.004614061693326e-08,0,5.004614061693326e-08,0,5.004614061693326e-08,0,5.004614061693326e-08,0.9999934291569786,5.004614061693326e-08,0.9999861249508458,5.004614061693326e-08,1.017546916235482,5.004614061693326e-08,0.004159203975581161,5.004614061693326e-08,0.9143131973499666
5.004809368829833e-08,1,5.004809368829833e-08,0,5.004809368829833e-08,0,5.004809368829833e-08,1,5.004809368829833e-08,1,5.004809368829833e-08,0,5.004809368829833e-08,1,5.004809368829833e-08,1,5.004809368829833e-08,1.077488984535637e-05,5.004809368829833e-08,-8.44364075672152e-06,5.004809368829833e-08,1.015520942760908,5.004809368829833e-08,0.9999552240755617,5.004809368829833e-08,1,5.004809368829833e-08,1,5.004809368829833e-08,1,5.004809368829833e-08,1,5.004809368829833e-08,1,5.004809368829833e-08,0,5.004809368829833e-08,0,5.004809368829833e-08,0,5.004809368829833e-08,0.9999998577202667,5.004809368829833e-08,0.9999858705528488,5.004809368829833e-08,1.000197984725296,5.004809368829833e-08,0.003221069094164841,5.004809368829833e-08,0.8656481591157446
5.00496474718891e-08,1,5.00496474718891e-08,0,5.00496474718891e-08,0,5.00496474718891e-08,1,5.00496474718891e-08,1,5.00496474718891e-08,0,5.00496474718891e-08,1,5.00496474718891e-08,1,5.00496474718891e-08,1.074137854327961e-05,5.00496474718891e-08,-0.0001013501196500504,5.00496474718891e-08,1.010314980235334,5.00496474718891e-08,0.9999131235221632,5.00496474718891e-08,1,5.00496474718891e-08,1,5.00496474718891e-08,1,5.00496474718891e-08,1,5.00496474718891e-08,1,5.00496474718891e-08,0,5.00496474718891e-08,0,5.00496474718891e-08,0,5.00496474718891e-08,1.000000341831698,5.00496474718891e-08,0.9999858526780943,5.00496474718891e-08,0.9793761972486839,5.00496474718891e-08,0.0008669124500417543,5.00496474718891e-08,0.8233371637842501
5.005129369175601e-08,1,5.005129369175601e-08,0,5.005129369175601e-08,0,5.005129369175601e-08,1,5.005129369175601e-08,1,5.005129369175601e-08,0,5.005129369175601e-08,1,5.005129369175601e-08,1,5.005129369175601e-08,1.026550850945483e-05,5.005129369175601e-08,-0.0002361735771187221,5.005129369175601e-08,1.003764380315521,5.005129369175601e-08,0.9998826863434537,5.005129369175601e-08,1,5.005129369175601e-08,1,5.005129369175601e-08,1,5.005129369175601e-08,1,5.005129369175601e-08,1,5.005129369175601e-08,0,5.005129369175601e-08,0,5.005129369175601e-08,0,5.005129369175601e-08,0.9999964167853899,5.005129369175601e-08,0.9999860713713606,5.005129369175601e-08,0.9519917468747885,5.005129369175601e-08,-0.003719212898245476,5.005129369175601e-08,0.7750384497732435
5.005298193194058e-08,1,5.005298193194058e-08,0,5.005298193194058e-08,0,5.005298193194058e-08,1,5.005298193194058e-08,1,5.005298193194058e-08,0,5.005298193194058e-08,1,5.005298193194058e-08,1,5.005298193194058e-08,9.877352518762208e-06,5.005298193194058e-08,-0.0003863661548952106,5.005298193194058e-08,0.9959823295622444,5.005298193194058e-08,0.9998718265452707,5.005298193194058e-08,1,5.005298193194058e-08,1,5.005298193194058e-08,1,5.005298193194058e-08,1,5.005298193194058e-08,1,5.005298193194058e-08,0,5.005298193194058e-08,0,5.005298193194058e-08,0,5.005298193194058e-08,0.99999511001347,5.005298193194058e-08,0.9999864911229793,5.005298193194058e-08,0.9194844646503365,5.005298193194058e-08,-0.009971614313655022,5.005298193194058e-08,0.7212145870793931
