/c0 X,/c0 Y,/p0 X,/p0 Y,/g1 X,/g1 Y,/p1 X,/p1 Y,/g2 X,/g2 Y,/p2 X,/p2 Y,/g3 X,/g3 Y,/p3 X,/p3 Y,/c4 X,/c4 Y,/c3 X,/c3 Y,/c2 X,/c2 Y,/c1 X,/c1 Y,/g0 X,/g0 Y
2.031136672577231e-08,1,2.031136672577231e-08,1,2.031136672577231e-08,1,2.031136672577231e-08,0,2.031136672577231e-08,1,2.031136672577231e-08,1,2.031136672577231e-08,1,2.031136672577231e-08,1,2.031136672577231e-08,1.000000305765113,2.031136672577231e-08,0.9999999506493675,2.031136672577231e-08,1.000001832688385,2.031136672577231e-08,1.000000009281138,2.031136672577231e-08,1
2.040451791387611e-08,1,2.040451791387611e-08,1,2.040451791387611e-08,1,2.040451791387611e-08,0,2.040451791387611e-08,1,2.040451791387611e-08,1,2.040451791387611e-08,1,2.040451791387611e-08,1,2.040451791387611e-08,1.00000006692129,2.040451791387611e-08,0.9999999835256093,2.040451791387611e-08,0.9999981026506561,2.040451791387611e-08,0.9999999238343389,2.040451791387611e-08,1
2.053117826953758e-08,1,2.053117826953758e-08,1,2.053117826953758e-08,1,2.053117826953758e-08,0,2.053117826953758e-08,1,2.053117826953758e-08,1,2.053117826953758e-08,1,2.053117826953758e-08,1,2.053117826953758e-08,1.000000307341086,2.053117826953758e-08,0.9999999506725414,2.053117826953758e-08,1.000001827440169,2.053117826953758e-08,1.000000009272277,2.053117826953758e-08,1
2.070551434051011e-08,1,2.070551434051011e-08,1,2.070551434051011e-08,1,2.070551434051011e-08,0,2.070551434051011e-08,1,2.070551434051011e-08,1,2.070551434051011e-08,1,2.070551434051011e-08,1,2.070551434051011e-08,1.000000065921946,2.070551434051011e-08,0.9999999835104747,2.070551434051011e-08,0.9999981067121315,2.070551434051011e-08,0.9999999238408234,2.070551434051011e-08,1
2.094558946348643e-08,1,2.094558946348643e-08,1,2.094558946348643e-08,1,2.094558946348643e-08,0,2.094558946348643e-08,1,2.094558946348643e-08,1,2.094558946348643e-08,1,2.094558946348643e-08,1,2.094558946348643e-08,1.000000307992227,2.094558946348643e-08,0.9999999506826762,2.094558946348643e-08,1.000001824217235,2.094558946348643e-08,1.000000009267565,2.094558946348643e-08,1
2.12765732788464e-08,1,2.12765732788464e-08,1,2.12765732788464e-08,1,2.12765732788464e-08,0,2.12765732788464e-08,1,2.12765732788464e-08,1,2.12765732788464e-08,1,2.12765732788464e-08,1,2.12765732788464e-08,1.000000065485809,2.12765732788464e-08,0.9999999835035336,2.12765732788464e-08,0.9999981092179765,2.12765732788464e-08,0.9999999238442451,2.12765732788464e-08,1
2.173356703165446e-08,1,2.173356703165446e-08,1,2.173356703165446e-08,1,2.173356703165446e-08,0,2.173356703165446e-08,1,2.173356703165446e-08,1,2.173356703165446e-08,1,2.173356703165446e-08,1,2.173356703165446e-08,1.00000030829187,2.173356703165446e-08,0.9999999506875027,2.173356703165446e-08,1.000001822398285,2.173356703165446e-08,1.000000009265085,2.173356703165446e-08,1
2.236827876097243e-08,1,2.236827876097243e-08,1,2.236827876097243e-08,1,2.236827876097243e-08,0,2.236827876097243e-08,1,2.236827876097243e-08,1,2.236827876097243e-08,1,2.236827876097243e-08,1,2.236827876097243e-08,1.000000065276762,2.236827876097243e-08,0.9999999835001491,2.236827876097243e-08,0.9999981104892308,2.236827876097243e-08,0.9999999238460366,2.236827876097243e-08,1
2.325049567754208e-08,1,2.325049567754208e-08,1,2.325049567754208e-08,1,2.325049567754208e-08,0,2.325049567754208e-08,1,2.325049567754208e-08,1,2.325049567754208e-08,1,2.325049567754208e-08,1,2.325049567754208e-08,1.000000308438608,2.325049567754208e-08,0.9999999506898871,2.325049567754208e-08,1.000001821505625,2.325049567754208e-08,1.000000009263795,2.325049567754208e-08,1
2.4482262543142e-08,1,2.4482262543142e-08,1,2.4482262543142e-08,1,2.4482262543142e-08,0,2.4482262543142e-08,1,2.4482262543142e-08,1,2.4482262543142e-08,1,2.4482262543142e-08,1,2.4482262543142e-08,1.000000065173261,2.4482262543142e-08,0.9999999834984629,2.4482262543142e-08,0.9999981111184181,2.4482262543142e-08,0.9999999238469625,2.4482262543142e-08,1
2.5e-08,1,2.5e-08,1,2.5e-08,1,2.5e-08,0,2.5e-08,1,2.5e-08,1,2.5e-08,1,2.5e-08,1,2.5e-08,1.000000308581249,2.5e-08,0.999999950692219,2.5e-08,1.000001820637303,2.5e-08,1.00000000926249,2.5e-08,1
2.5000001e-08,0,2.5000001e-08,1,2.5000001e-08,1,2.5000001e-08,1,2.5000001e-08,0,2.5000001e-08,1,2.5000001e-08,1,2.5000001e-08,1,2.5000001e-08,1.000000155701978,2.5000001e-08,0.9999998310825055,2.5000001e-08,1.000001165790938,2.5000001e-08,0.9999999671391225,2.5000001e-08,1
2.5000003e-08,0,2.5000003e-08,1,2.5000003e-08,1,2.5000003e-08,1,2.5000003e-08,0,2.5000003e-08,1,2.5000003e-08,1,2.5000003e-08,1,2.5000003e-08,1.000000007182111,2.5000003e-08,0.9999988378008549,2.5000003e-08,1.000000580777849,2.5000003e-08,0.9999997094648052,2.5000003e-08,1
2.5000007e-08,0,2.5000007e-08,1,2.5000007e-08,1,2.5000007e-08,1,2.5000007e-08,0,2.5000007e-08,1,2.5000007e-08,1,2.5000007e-08,1,2.5000007e-08,0.9999996901997085,2.5000007e-08,0.99999559522352,2.5000007e-08,1.000000027045655,2.5000007e-08,0.9999988865249061,2.5000007e-08,1
2.5000015e-08,0,2.5000015e-08,1,2.5000015e-08,1,2.5000015e-08,1,2.5000015e-08,0,2.5000015e-08,1,2.5000015e-08,1,2.5000015e-08,1,2.5000015e-08,0.9999989986484322,2.5000015e-08,0.9999847035825344,2.5000015e-08,1.000000074510253,2.5000015e-08,0.9999966646720064,2.5000015e-08,1
2.5000019e-08,0,2.5000019e-08,1,2.5000019e-08,1,2.5000019e-08,1,2.5000019e-08,0,2.5000019e-08,1,2.5000019e-08,1,2.5000019e-08,1,2.5000019e-08,0.9999986926145268,2.5000019e-08,0.9999784315584516,2.5000019e-08,1.000000097549796,2.5000019e-08,0.9999955691527985,2.5000019e-08,1
2.500002700000001e-08,0,2.500002700000001e-08,1,2.500002700000001e-08,1,2.500002700000001e-08,1,2.500002700000001e-08,0,2.500002700000001e-08,1,2.500002700000001e-08,1,2.500002700000001e-08,1,2.500002700000001e-08,0.9999980116652194,2.500002700000001e-08,0.9999665710457137,2.500002700000001e-08,1.000000164798188,2.500002700000001e-08,0.9999932071079194,2.500002700000001e-08,1
2.500004300000001e-08,0,2.500004300000001e-08,1,2.500004300000001e-08,1,2.500004300000001e-08,1,2.500004300000001e-08,0,2.500004300000001e-08,1,2.500004300000001e-08,1,2.500004300000001e-08,1,2.500004300000001e-08,0.9999965903006184,2.500004300000001e-08,0.9999436133408518,2.500004300000001e-08,1.000000273968601,2.500004300000001e-08,0.9999883874303064,2.500004300000001e-08,1
2.500007500000002e-08,0,2.500007500000002e-08,1,2.500007500000002e-08,1,2.500007500000002e-08,1,2.500007500000002e-08,0,2.500007500000002e-08,1,2.500007500000002e-08,1,2.500007500000002e-08,1,2.500007500000002e-08,0.9999937566604807,2.500007500000002e-08,0.999898227923001,2.500007500000002e-08,1.00000051488936,2.500007500000002e-08,0.9999773873985238,2.500007500000002e-08,1
2.500013365478126e-08,0,2.500013365478126e-08,1,2.500013365478126e-08,1,2.500013365478126e-08,1,2.500013365478126e-08,0,2.500013365478126e-08,1,2.500013365478126e-08,1,2.500013365478126e-08,1,2.500013365478126e-08,0.9999885279042917,2.500013365478126e-08,0.9998167374573552,2.500013365478126e-08,1.000000953484794,2.500013365478126e-08,0.9999570225005817,2.500013365478126e-08,1
2.500017594095342e-08,0,2.500017594095342e-08,1,2.500017594095342e-08,1,2.500017594095342e-08,1,2.500017594095342e-08,0,2.500017594095342e-08,1,2.500017594095342e-08,1,2.500017594095342e-08,1,2.500017594095342e-08,0.9999842825482708,2.500017594095342e-08,0.9997579903566572,2.500017594095342e-08,1.000001173322366,2.500017594095342e-08,0.9999412060681994,2.500017594095342e-08,1
2.500021558678593e-08,0,2.500021558678593e-08,1,2.500021558678593e-08,1,2.500021558678593e-08,1,2.500021558678593e-08,0,2.500021558678593e-08,1,2.500021558678593e-08,1,2.500021558678593e-08,1,2.500021558678593e-08,0.9999783643406053,2.500021558678593e-08,0.9997760674130499,2.500021558678593e-08,1.000001456025069,2.500021558678593e-08,0.999920616902412,2.500021558678593e-08,1
2.500022504735014e-08,0,2.500022504735014e-08,1,2.500022504735014e-08,1,2.500022504735014e-08,1,2.500022504735014e-08,0,2.500022504735014e-08,1,2.500022504735014e-08,1,2.500022504735014e-08,1,2.500022504735014e-08,0.9999770902911073,2.500022504735014e-08,0.9997647496690474,2.500022504735014e-08,1.000001547390076,2.500022504735014e-08,0.999916276110271,2.500022504735014e-08,1
2.500022977763225e-08,0,2.500022977763225e-08,1,2.500022977763225e-08,1,2.500022977763225e-08,1,2.500022977763225e-08,0,2.500022977763225e-08,1,2.500022977763225e-08,1,2.500022977763225e-08,1,2.500022977763225e-08,0.9999765473794978,2.500022977763225e-08,0.9997594818468198,2.500022977763225e-08,1.000001582529022,2.500022977763225e-08,0.999914445177257,2.500022977763225e-08,1
2.500023923819647e-08,0,2.500023923819647e-08,1,2.500023923819647e-08,1,2.500023923819647e-08,1,2.500023923819647e-08,0,2.500023923819647e-08,1,2.500023923819647e-08,1,2.500023923819647e-08,1,2.500023923819647e-08,0.9999753759738531,2.500023923819647e-08,0.9997483943943879,2.500023923819647e-08,1.000001691022551,2.500023923819647e-08,0.9999105300017262,2.500023923819647e-08,1
2.50002417063254e-08,0,2.50002417063254e-08,1,2.50002417063254e-08,1,2.50002417063254e-08,1,2.50002417063254e-08,0,2.50002417063254e-08,1,2.50002417063254e-08,1,2.50002417063254e-08,1,2.50002417063254e-08,0.9999750724370651,2.50002417063254e-08,0.9997454980918878,2.50002417063254e-08,1.000001721182938,2.50002417063254e-08,0.9999095426257808,2.50002417063254e-08,1
2.500024294038987e-08,0,2.500024294038987e-08,1,2.500024294038987e-08,1,2.500024294038987e-08,1,2.500024294038987e-08,0,2.500024294038987e-08,1,2.500024294038987e-08,1,2.500024294038987e-08,1,2.500024294038987e-08,0.9999749185867955,2.500024294038987e-08,0.9997440316491323,2.500024294038987e-08,1.000001737712787,2.500024294038987e-08,0.9999090375233725,2.500024294038987e-08,1
2.50002454085188e-08,0,2.50002454085188e-08,1,2.50002454085188e-08,1,2.50002454085188e-08,1,2.50002454085188e-08,0,2.50002454085188e-08,1,2.50002454085188e-08,1,2.50002454085188e-08,1,2.50002454085188e-08,0.9999746130048575,2.50002454085188e-08,0.9997410936974347,2.50002454085188e-08,1.00000177042882,2.50002454085188e-08,0.9999080370661884,2.50002454085188e-08,1
2.500024830867326e-08,0,2.500024830867326e-08,1,2.500024830867326e-08,1,2.500024830867326e-08,1,2.500024830867326e-08,0,2.500024830867326e-08,1,2.500024830867326e-08,1,2.500024830867326e-08,1,2.500024830867326e-08,0.9999742520690816,2.500024830867326e-08,0.999737620097722,2.500024830867326e-08,1.00000180063268,2.500024830867326e-08,0.9999068638212978,2.500024830867326e-08,1
2.500024939917438e-08,0,2.500024939917438e-08,1,2.500024939917438e-08,1,2.500024939917438e-08,1,2.500024939917438e-08,0,2.500024939917438e-08,1,2.500024939917438e-08,1,2.500024939917438e-08,1,2.500024939917438e-08,0.9999741162228166,2.500024939917438e-08,0.9997363077788882,2.500024939917438e-08,1.000001808108968,2.500024939917438e-08,0.9999064235217721,2.500024939917438e-08,1
2.500025158017664e-08,0,2.500025158017664e-08,1,2.500025158017664e-08,1,2.500025158017664e-08,1,2.500025158017664e-08,0,2.500025158017664e-08,1,2.500025158017664e-08,1,2.500025158017664e-08,1,2.500025158017664e-08,0.9999738433520942,2.500025158017664e-08,0.9997336721795496,2.500025158017664e-08,1.000001815745003,2.500025158017664e-08,0.9999055438831451,2.500025158017664e-08,1
2.50002525343749e-08,0,2.50002525343749e-08,1,2.50002525343749e-08,1,2.50002525343749e-08,1,2.50002525343749e-08,0,2.50002525343749e-08,1,2.50002525343749e-08,1,2.50002525343749e-08,1,2.50002525343749e-08,0.9999737236143119,2.50002525343749e-08,0.99973251450635,2.50002525343749e-08,1.000001816618185,2.50002525343749e-08,0.999905159433322,2.50002525343749e-08,1
2.500025444277144e-08,0,2.500025444277144e-08,1,2.500025444277144e-08,1,2.500025444277144e-08,1,2.500025444277144e-08,0,2.500025444277144e-08,1,2.500025444277144e-08,1,2.500025444277144e-08,1,2.500025444277144e-08,0.9999734837898522,2.500025444277144e-08,0.9997301907843911,2.500025444277144e-08,1.000001816558421,2.500025444277144e-08,0.9999043911460459,2.500025444277144e-08,1
2.500025825956452e-08,0,2.500025825956452e-08,1,2.500025825956452e-08,1,2.500025825956452e-08,1,2.500025825956452e-08,0,2.500025825956452e-08,1,2.500025825956452e-08,1,2.500025825956452e-08,1,2.500025825956452e-08,0.9999730022798325,2.500025825956452e-08,0.9997255083335191,2.500025825956452e-08,1.000001815275587,2.500025825956452e-08,0.9999028564022499,2.500025825956452e-08,1
2.500026589315067e-08,0,2.500026589315067e-08,1,2.500026589315067e-08,1,2.500026589315067e-08,1,2.500026589315067e-08,0,2.500026589315067e-08,1,2.500026589315067e-08,1,2.500026589315067e-08,1,2.500026589315067e-08,0.9999720267037835,2.500026589315067e-08,0.9997159872481044,2.500026589315067e-08,1.000001816385897,2.500026589315067e-08,0.9998997893590544,2.500026589315067e-08,1
2.500026874662147e-08,0,2.500026874662147e-08,1,2.500026874662147e-08,1,2.500026874662147e-08,1,2.500026874662147e-08,0,2.500026874662147e-08,1,2.500026874662147e-08,1,2.500026874662147e-08,1,2.500026874662147e-08,0.9999716567812542,2.500026874662147e-08,0.9997123709438461,2.500026874662147e-08,1.000001817839111,2.500026874662147e-08,0.9998986424678474,2.500026874662147e-08,1
2.500027445356309e-08,0,2.500027445356309e-08,1,2.500027445356309e-08,1,2.500027445356309e-08,1,2.500027445356309e-08,0,2.500027445356309e-08,1,2.500027445356309e-08,1,2.500027445356309e-08,1,2.500027445356309e-08,0.9999709072407866,2.500027445356309e-08,0.9997050356489946,2.500027445356309e-08,1.000001820870228,2.500027445356309e-08,0.9998963436436717,2.500027445356309e-08,1
2.500027942095565e-08,0,2.500027942095565e-08,1,2.500027942095565e-08,1,2.500027942095565e-08,1,2.500027942095565e-08,0,2.500027942095565e-08,1,2.500027942095565e-08,1,2.500027942095565e-08,1,2.500027942095565e-08,0.9999702418236006,2.500027942095565e-08,0.9996985311054122,2.500027942095565e-08,1.000001823800694,2.500027942095565e-08,0.9998943346331087,2.500027942095565e-08,1
2.500028111488722e-08,0,2.500028111488722e-08,1,2.500028111488722e-08,1,2.500028111488722e-08,1,2.500028111488722e-08,0,2.500028111488722e-08,1,2.500028111488722e-08,1,2.500028111488722e-08,1,2.500028111488722e-08,0.9999700118717316,2.500028111488722e-08,0.9996962821518798,2.500028111488722e-08,1.000001824877502,2.500028111488722e-08,0.999893647098465,2.500028111488722e-08,1
2.500028450275036e-08,0,2.500028450275036e-08,1,2.500028450275036e-08,1,2.500028450275036e-08,1,2.500028450275036e-08,0,2.500028450275036e-08,1,2.500028450275036e-08,1,2.500028450275036e-08,1,2.500028450275036e-08,0.9999695466346952,2.500028450275036e-08,0.9996917436552532,2.500028450275036e-08,1.000001827148169,2.500028450275036e-08,0.9998922682702618,2.500028450275036e-08,1
2.500028912307963e-08,0,2.500028912307963e-08,1,2.500028912307963e-08,1,2.500028912307963e-08,1,2.500028912307963e-08,0,2.500028912307963e-08,1,2.500028912307963e-08,1,2.500028912307963e-08,1,2.500028912307963e-08,0.9999688990805603,2.500028912307963e-08,0.9996854621704082,2.500028912307963e-08,1.000001830495408,2.500028912307963e-08,0.9998903765753703,2.500028912307963e-08,1
2.500029774282558e-08,0,2.500029774282558e-08,1,2.500029774282558e-08,1,2.500029774282558e-08,1,2.500029774282558e-08,0,2.500029774282558e-08,1,2.500029774282558e-08,1,2.500029774282558e-08,1,2.500029774282558e-08,0.9999676466452893,2.500029774282558e-08,0.999673414687833,2.500029774282558e-08,1.000001837479253,2.500029774282558e-08,0.9998868006161254,2.500029774282558e-08,1
2.50003146375121e-08,0,2.50003146375121e-08,1,2.50003146375121e-08,1,2.50003146375121e-08,1,2.50003146375121e-08,0,2.50003146375121e-08,1,2.50003146375121e-08,1,2.50003146375121e-08,1,2.50003146375121e-08,0.9999649761121681,2.50003146375121e-08,0.9996484343508123,2.50003146375121e-08,1.000001853706467,2.50003146375121e-08,0.9998795222081367,2.50003146375121e-08,1
2.500034662430411e-08,0,2.500034662430411e-08,1,2.500034662430411e-08,1,2.500034662430411e-08,1,2.500034662430411e-08,0,2.500034662430411e-08,1,2.500034662430411e-08,1,2.500034662430411e-08,1,2.500034662430411e-08,0.9999586623531838,2.500034662430411e-08,0.9995949981857766,2.500034662430411e-08,1.000001890463432,2.500034662430411e-08,0.9998633527394717,2.500034662430411e-08,1
2.500035240311446e-08,0,2.500035240311446e-08,1,2.500035240311446e-08,1,2.500035240311446e-08,1,2.500035240311446e-08,0,2.500035240311446e-08,1,2.500035240311446e-08,1,2.500035240311446e-08,1,2.500035240311446e-08,0.9999572982937152,2.500035240311446e-08,0.999584433346232,2.500035240311446e-08,1.000001897568822,2.500035240311446e-08,0.9998599663092532,2.500035240311446e-08,1
2.500036396073517e-08,0,2.500036396073517e-08,1,2.500036396073517e-08,1,2.500036396073517e-08,1,2.500036396073517e-08,0,2.500036396073517e-08,1,2.500036396073517e-08,1,2.500036396073517e-08,1,2.500036396073517e-08,0.9999542230773782,2.500036396073517e-08,0.9995625099000993,2.500036396073517e-08,1.000001910876909,2.500036396073517e-08,0.9998525248677739,2.500036396073517e-08,1
2.500037530501517e-08,0,2.500037530501517e-08,1,2.500037530501517e-08,1,2.500037530501517e-08,1,2.500037530501517e-08,0,2.500037530501517e-08,1,2.500037530501517e-08,1,2.500037530501517e-08,1,2.500037530501517e-08,0.9999506434652661,2.500037530501517e-08,0.9995391046700876,2.500037530501517e-08,1.000001921965935,2.500037530501517e-08,0.999845568608674,2.500037530501517e-08,1
2.50003779108339e-08,0,2.50003779108339e-08,1,2.50003779108339e-08,1,2.50003779108339e-08,1,2.50003779108339e-08,0,2.50003779108339e-08,1,2.50003779108339e-08,1,2.50003779108339e-08,1,2.50003779108339e-08,0.9999497316278505,2.50003779108339e-08,0.9995333546274958,2.50003779108339e-08,1.000001924143231,2.50003779108339e-08,0.999844284534958,2.50003779108339e-08,1
2.500038295962944e-08,0,2.500038295962944e-08,1,2.500038295962944e-08,1,2.500038295962944e-08,1,2.500038295962944e-08,0,2.500038295962944e-08,1,2.500038295962944e-08,1,2.500038295962944e-08,1,2.500038295962944e-08,0.9999478802624021,2.500038295962944e-08,0.999521570227381,2.500038295962944e-08,1.000001927951053,2.500038295962944e-08,0.9998425768536097,2.500038295962944e-08,1
2.500038431158355e-08,0,2.500038431158355e-08,1,2.500038431158355e-08,1,2.500038431158355e-08,1,2.500038431158355e-08,0,2.500038431158355e-08,1,2.500038431158355e-08,1,2.500038431158355e-08,1,2.500038431158355e-08,0.9999473666551935,2.500038431158355e-08,0.9995182352042797,2.500038431158355e-08,1.000001928893574,2.500038431158355e-08,0.9998423075998626,2.500038431158355e-08,1
2.500038701549177e-08,0,2.500038701549177e-08,1,2.500038701549177e-08,1,2.500038701549177e-08,1,2.500038701549177e-08,0,2.500038701549177e-08,1,2.500038701549177e-08,1,2.500038701549177e-08,1,2.500038701549177e-08,0.9999463244942156,2.500038701549177e-08,0.9995112275956507,2.500038701549177e-08,1.000001930727694,2.500038701549177e-08,0.9998421915765501,2.500038701549177e-08,1
