/a X,/a Y,/b X,/b Y,/Cin X,/Cin Y,/G X,/G Y,/P X,/P Y,/S X,/S Y,/Cout X,/Cout Y
6.101452544457889e-09,1,6.101452544457889e-09,1,6.101452544457889e-09,0,6.101452544457889e-09,0.2613367173549819,6.101452544457889e-09,0.26262691058915,6.101452544457889e-09,1.006084940948649,6.101452544457889e-09,0.003334393740602916
6.102819645124137e-09,1,6.102819645124137e-09,1,6.102819645124137e-09,0,6.102819645124137e-09,0.3332996618190009,6.102819645124137e-09,0.2331060527610343,6.102819645124137e-09,1.008615934308973,6.102819645124137e-09,0.003489559843649236
6.105553846456634e-09,1,6.105553846456634e-09,1,6.105553846456634e-09,0,6.105553846456634e-09,0.4908868544124383,6.105553846456634e-09,0.1827106861469598,6.105553846456634e-09,1.014870326576107,6.105553846456634e-09,0.004105974133331259
6.108843422439812e-09,1,6.108843422439812e-09,1,6.108843422439812e-09,0,6.108843422439812e-09,0.6864835967518306,6.108843422439812e-09,0.1359141065557276,6.108843422439812e-09,1.025129578615153,6.108843422439812e-09,0.0006370555032795327
6.111235567844974e-09,1,6.111235567844974e-09,1,6.111235567844974e-09,0,6.111235567844974e-09,0.8063765507224693,6.111235567844974e-09,0.1098713833112299,6.111235567844974e-09,1.034964980139719,6.111235567844974e-09,-0.009146358147136349
6.113307706065171e-09,1,6.113307706065171e-09,1,6.113307706065171e-09,0,6.113307706065171e-09,0.8745462754766488,6.113307706065171e-09,0.0916967068158981,6.113307706065171e-09,1.041759887480425,6.113307706065171e-09,-0.02058360472171752
6.115421022698388e-09,1,6.115421022698388e-09,1,6.115421022698388e-09,0,6.115421022698388e-09,0.9137981628894045,6.115421022698388e-09,0.07650706600836396,6.115421022698388e-09,1.037071576176375,6.115421022698388e-09,-0.03395869999872089
6.117729741403371e-09,1,6.117729741403371e-09,1,6.117729741403371e-09,0,6.117729741403371e-09,0.9368979654649504,6.117729741403371e-09,0.0628105783284531,6.117729741403371e-09,1.007099045644502,6.117729741403371e-09,-0.05547276446155973
6.12000602274538e-09,1,6.12000602274538e-09,1,6.12000602274538e-09,0,6.12000602274538e-09,0.9497064204330875,6.12000602274538e-09,0.05149526286095648,6.12000602274538e-09,0.9518625091971549,6.12000602274538e-09,-0.08890713516666557
6.122355371341485e-09,1,6.122355371341485e-09,1,6.122355371341485e-09,0,6.122355371341485e-09,0.9596978994991201,6.122355371341485e-09,0.04165203374289685,6.122355371341485e-09,0.8763680861735375,6.122355371341485e-09,-0.09615884757680594
6.124075203695682e-09,1,6.124075203695682e-09,1,6.124075203695682e-09,0,6.124075203695682e-09,0.9664630950462484,6.124075203695682e-09,0.0354511131997416,6.124075203695682e-09,0.8127769909495047,6.124075203695682e-09,-0.03082879756360191
6.125387080429316e-09,1,6.125387080429316e-09,1,6.125387080429316e-09,0,6.125387080429316e-09,0.9712791015515647,6.125387080429316e-09,0.03125723645380339,6.125387080429316e-09,0.7596616785050844,6.125387080429316e-09,0.0840694694340193
6.126710511219903e-09,1,6.126710511219903e-09,1,6.126710511219903e-09,0,6.126710511219903e-09,0.9758588746265247,6.126710511219903e-09,0.02747645479224833,6.126710511219903e-09,0.7012958720469754,6.126710511219903e-09,0.2470436116994512
6.128311417631265e-09,1,6.128311417631265e-09,1,6.128311417631265e-09,0,6.128311417631265e-09,0.9806884535038317,6.128311417631265e-09,0.02347166694492301,6.128311417631265e-09,0.6235024866104411,6.128311417631265e-09,0.4793567810198465
6.129552422437936e-09,1,6.129552422437936e-09,1,6.129552422437936e-09,0,6.129552422437936e-09,0.9836825367480401,6.129552422437936e-09,0.02076868991904922,6.129552422437936e-09,0.557709870712023,6.129552422437936e-09,0.6654373692702726
6.130798349998242e-09,1,6.130798349998242e-09,1,6.130798349998242e-09,0,6.130798349998242e-09,0.9858450924005243,6.130798349998242e-09,0.01837625157727371,6.130798349998242e-09,0.4874460685846249,6.130798349998242e-09,0.8270381769787635
6.131837299520489e-09,1,6.131837299520489e-09,1,6.131837299520489e-09,0,6.131837299520489e-09,0.9868758957404123,6.131837299520489e-09,0.01660447204226808,6.131837299520489e-09,0.4269317208824585,6.131837299520489e-09,0.9096388769981013
6.132720110227297e-09,1,6.132720110227297e-09,1,6.132720110227297e-09,0,6.132720110227297e-09,0.9873764553018106,6.132720110227297e-09,0.01524466602917982,6.132720110227297e-09,0.3753216834966591,6.132720110227297e-09,0.9415576087373163
6.133161515580701e-09,1,6.133161515580701e-09,1,6.133161515580701e-09,0,6.133161515580701e-09,0.9876053672604533,6.133161515580701e-09,0.01461016560552813,6.133161515580701e-09,0.34978585902684,6.133161515580701e-09,0.9515052810803177
6.133965533504061e-09,1,6.133965533504061e-09,1,6.133965533504061e-09,0,6.133965533504061e-09,0.988062163619172,6.133965533504061e-09,0.01352555455340496,6.133965533504061e-09,0.3045671362525357,6.133965533504061e-09,0.9643130352945443
6.135014256842114e-09,1,6.135014256842114e-09,1,6.135014256842114e-09,0,6.135014256842114e-09,0.9887754418289524,6.135014256842114e-09,0.01222990599124903,6.135014256842114e-09,0.2502417039020809,6.135014256842114e-09,0.9751678794769086
6.136406701452321e-09,1,6.136406701452321e-09,1,6.136406701452321e-09,0,6.136406701452321e-09,0.9899154336252415,6.136406701452321e-09,0.01069658760832241,6.136406701452321e-09,0.1906653526015516,6.136406701452321e-09,0.9839827033164062
6.138265169615518e-09,1,6.138265169615518e-09,1,6.138265169615518e-09,0,6.138265169615518e-09,0.9916323309062086,6.138265169615518e-09,0.009001772313529877,6.138265169615518e-09,0.1329851332778362,6.138265169615518e-09,0.9906758958183767
6.140696610593899e-09,1,6.140696610593899e-09,1,6.140696610593899e-09,0,6.140696610593899e-09,0.9938531403037405,6.140696610593899e-09,0.007359048103557747,6.140696610593899e-09,0.08353735130696115,6.140696610593899e-09,0.9951045597726041
6.143089086605485e-09,1,6.143089086605485e-09,1,6.143089086605485e-09,0,6.143089086605485e-09,0.9957184222498285,6.143089086605485e-09,0.006199068246352321,6.143089086605485e-09,0.05332035134244745,6.143089086605485e-09,0.9973030352997249
6.145808825989531e-09,1,6.145808825989531e-09,1,6.145808825989531e-09,0,6.145808825989531e-09,0.9972978344872563,6.145808825989531e-09,0.0052029351207025,6.145808825989531e-09,0.03295006258225192,6.145808825989531e-09,0.9986020299930942
6.149060590267197e-09,1,6.149060590267197e-09,1,6.149060590267197e-09,0,6.149060590267197e-09,0.9985189676974927,6.149060590267197e-09,0.004283685762196753,6.149060590267197e-09,0.01942982698872139,6.149060590267197e-09,0.9993674149889817
6.152755545307413e-09,1,6.152755545307413e-09,1,6.152755545307413e-09,0,6.152755545307413e-09,0.999284331306461,6.152755545307413e-09,0.003476040019912479,6.152755545307413e-09,0.0117077686311037,6.152755545307413e-09,0.9997454231625938
6.15740071322778e-09,1,6.15740071322778e-09,1,6.15740071322778e-09,0,6.15740071322778e-09,0.9997289654451382,6.15740071322778e-09,0.002721682937930663,6.15740071322778e-09,0.007032417928619178,6.15740071322778e-09,0.9999211786319301
6.163113807972949e-09,1,6.163113807972949e-09,1,6.163113807972949e-09,0,6.163113807972949e-09,0.9999238390065881,6.163113807972949e-09,0.002089954540527478,6.163113807972949e-09,0.004553864079783222,6.163113807972949e-09,0.9999839958551303
6.171094661643563e-09,1,6.171094661643563e-09,1,6.171094661643563e-09,0,6.171094661643563e-09,0.9999911539249757,6.171094661643563e-09,0.001561835596285669,6.171094661643563e-09,0.003043160147964896,6.171094661643563e-09,0.9999980199499928
6.182071182777674e-09,1,6.182071182777674e-09,1,6.182071182777674e-09,0,6.182071182777674e-09,1.000001450887073,6.182071182777674e-09,0.001186613921738767,6.182071182777674e-09,0.002142916124043796,6.182071182777674e-09,1.00000095109996
6.199678114394094e-09,1,6.199678114394094e-09,1,6.199678114394094e-09,0,6.199678114394094e-09,1.000002399245633,6.199678114394094e-09,0.000898003918516298,6.199678114394094e-09,0.001449803711040048,6.199678114394094e-09,0.9999990328674275
6.223213156197976e-09,1,6.223213156197976e-09,1,6.223213156197976e-09,0,6.223213156197976e-09,1.000001946531046,6.223213156197976e-09,0.0006943054393937225,6.223213156197976e-09,0.001003399970622116,6.223213156197976e-09,1.00000085037491
6.254183712142335e-09,1,6.254183712142335e-09,1,6.254183712142335e-09,0,6.254183712142335e-09,1.000002381046385,6.254183712142335e-09,0.0005289990363757651,6.254183712142335e-09,0.0006997841351806914,6.254183712142335e-09,0.9999991095384371
6.294693768645885e-09,1,6.294693768645885e-09,1,6.294693768645885e-09,0,6.294693768645885e-09,1.000001938237225,6.294693768645885e-09,0.0004000780879169872,6.294693768645885e-09,0.0004976520971754771,6.294693768645885e-09,1.000000807946755
6.349496800409006e-09,1,6.349496800409006e-09,1,6.349496800409006e-09,0,6.349496800409006e-09,1.000002388479402,6.349496800409006e-09,0.0002976823241176116,6.349496800409006e-09,0.0003498301728955139,6.349496800409006e-09,0.9999991352050673
6.423590862348655e-09,1,6.423590862348655e-09,1,6.423590862348655e-09,0,6.423590862348655e-09,1.000001933254379,6.423590862348655e-09,0.000218715836966498,6.423590862348655e-09,0.0002487526499385635,6.423590862348655e-09,1.000000791672791
6.524051713850662e-09,1,6.524051713850662e-09,1,6.524051713850662e-09,0,6.524051713850662e-09,1.000002391745876,6.524051713850662e-09,0.0001589717422688966,6.524051713850662e-09,0.0001738125383379578,6.524051713850662e-09,0.9999991460228208
6.660110495729024e-09,1,6.660110495729024e-09,1,6.660110495729024e-09,0,6.660110495729024e-09,1.000001931080206,6.660110495729024e-09,0.0001146073192700111,6.660110495729024e-09,0.0001242035603573601,6.660110495729024e-09,1.000000784249746
6.845128354162256e-09,1,6.845128354162256e-09,1,6.845128354162256e-09,0,6.845128354162256e-09,1.000002393222356,6.845128354162256e-09,8.205639342445645e-05,6.845128354162256e-09,8.602025141144148e-05,6.845128354162256e-09,0.9999991512312112
7.097690212159298e-09,1,7.097690212159298e-09,1,7.097690212159298e-09,0,7.097690212159298e-09,1.000001930062509,7.097690212159298e-09,5.830792990174644e-05,7.097690212159298e-09,6.207568284070627e-05,7.097690212159298e-09,1.000000780547835
7.298845106079648e-09,1,7.298845106079648e-09,1,7.298845106079648e-09,0,7.298845106079648e-09,1.000002394136006,7.298845106079648e-09,4.718347811500593e-05,7.298845106079648e-09,4.846265458190415e-05,7.298845106079648e-09,0.9999991546595318
7.499999999999999e-09,1,7.499999999999999e-09,1,7.499999999999999e-09,0,7.499999999999999e-09,1.00000192909931,7.499999999999999e-09,3.936684969288748e-05,7.499999999999999e-09,4.19747625450091e-05,7.499999999999999e-09,1.000000776846608
7.500585937499999e-09,0.9960937500000024,7.500585937499999e-09,1,7.500585937499999e-09,0,7.500585937499999e-09,0.9999639521740342,7.500585937499999e-09,-7.070408711951378e-05,7.500585937499999e-09,3.918733223070543e-05,7.500585937499999e-09,0.9999989207723182
7.501757812499998e-09,0.9882812500000074,7.501757812499998e-09,1,7.501757812499998e-09,0,7.501757812499998e-09,0.9999007727030917,7.501757812499998e-09,-0.0002932764921209149,7.501757812499998e-09,3.528304117001706e-05,7.501757812499998e-09,0.9999979450095047
7.504101562499997e-09,0.9726562500000172,7.504101562499997e-09,1,7.504101562499997e-09,0,7.504101562499997e-09,0.9998456171251509,7.504101562499997e-09,-0.0006830965949637941,7.504101562499997e-09,3.405024387913711e-05,7.504101562499997e-09,0.9999994816537243
7.508789062499994e-09,0.941406250000037,7.508789062499994e-09,1,7.508789062499994e-09,0,7.508789062499994e-09,0.9998500630838706,7.508789062499994e-09,-0.001199066709679277,7.508789062499994e-09,3.935566439935985e-05,7.508789062499994e-09,1.000001271570753
7.515309469502626e-09,0.8979368699824894,7.515309469502626e-09,1,7.515309469502626e-09,0,7.515309469502626e-09,0.9999335183064503,7.515309469502626e-09,-0.001614169493076838,7.515309469502626e-09,4.29823525851253e-05,7.515309469502626e-09,1.000000467453241
7.527475410881238e-09,0.8168305941250764,7.527475410881238e-09,1,7.527475410881238e-09,0,7.527475410881238e-09,0.999963823713624,7.527475410881238e-09,-0.002199744360447826,7.527475410881238e-09,4.061452895324304e-05,7.527475410881238e-09,0.9999992886406923
7.546778174332217e-09,0.6881455044518836,7.546778174332217e-09,1,7.546778174332217e-09,0,7.546778174332217e-09,0.9999351882928363,7.546778174332217e-09,-0.003413948799055836,7.546778174332217e-09,3.867462341647109e-05,7.546778174332217e-09,1.000000371846034
7.558644203435078e-09,0.6090386437661397,7.558644203435078e-09,1,7.558644203435078e-09,0,7.558644203435078e-09,0.9999279863445842,7.558644203435078e-09,-0.00462664504923933,7.558644203435078e-09,3.781416444402346e-05,7.558644203435078e-09,0.999999815960284
7.567655662256127e-09,0.5489622516258137,7.567655662256127e-09,1,7.567655662256127e-09,0,7.567655662256127e-09,1.000005302445734,7.567655662256127e-09,-0.005849230302227238,7.567655662256127e-09,3.809849170795975e-05,7.567655662256127e-09,1.00000046465866
7.57586808798972e-09,0.4942127467351948,7.57586808798972e-09,1,7.57586808798972e-09,0,7.57586808798972e-09,1.000295281267914,7.57586808798972e-09,-0.007065253523282167,7.57586808798972e-09,3.895027454529103e-05,7.57586808798972e-09,1.000001139551214
7.586056054679832e-09,0.4262929688011158,7.586056054679832e-09,1,7.586056054679832e-09,0,7.586056054679832e-09,1.001344050269569,7.586056054679832e-09,-0.008204596865080384,7.586056054679832e-09,4.11284904151329e-05,7.586056054679832e-09,1.000002628271316
7.5936588080137e-09,0.3756079465753304,7.5936588080137e-09,1,7.5936588080137e-09,0,7.5936588080137e-09,1.003103336970631,7.5936588080137e-09,-0.007776320750453501,7.5936588080137e-09,4.767034553071921e-05,7.5936588080137e-09,1.00000518899634
7.601128447946964e-09,0.3258103470202335,7.601128447946964e-09,1,7.601128447946964e-09,0,7.601128447946964e-09,1.006168718734744,7.601128447946964e-09,0.002812756877329733,7.601128447946964e-09,0.0001167734068599906,7.601128447946964e-09,1.000007318063768
7.605573628702861e-09,0.2961758086475865,7.605573628702861e-09,1,7.605573628702861e-09,0,7.605573628702861e-09,1.008990694913938,7.605573628702861e-09,0.02255777428468849,7.605573628702861e-09,0.0002218555857417616,7.605573628702861e-09,1.000011201197728
7.610013055960222e-09,0.2665796269318502,7.610013055960222e-09,1,7.610013055960222e-09,0,7.610013055960222e-09,1.013407387056328,7.610013055960222e-09,0.05746012338497346,7.610013055960222e-09,0.000321713548824783,7.610013055960222e-09,1.000021101914344
7.615519178809248e-09,0.2298721412716747,7.615519178809248e-09,1,7.615519178809248e-09,0,7.615519178809248e-09,1.024501827160225,7.615519178809248e-09,0.1173336116411711,7.615519178809248e-09,0.0003604488744970221,7.615519178809248e-09,1.000055648627963
7.620087161135944e-09,0.1994189257603686,7.620087161135944e-09,1,7.620087161135944e-09,0,7.620087161135944e-09,1.033366234858651,7.620087161135944e-09,0.1763226549885968,7.620087161135944e-09,0.0003592162122435517,7.620087161135944e-09,0.9999899000093696
7.623180814515239e-09,0.1787945698984007,7.623180814515239e-09,1,7.623180814515239e-09,0,7.623180814515239e-09,1.017970736575244,7.623180814515239e-09,0.2190862847377284,7.623180814515239e-09,0.000364235561772961,7.623180814515239e-09,0.9996643702294405
7.62659191868603e-09,0.1560538754264629,7.62659191868603e-09,1,7.62659191868603e-09,0,7.62659191868603e-09,0.9409947028653782,7.62659191868603e-09,0.269490886736534,7.62659191868603e-09,0.0004216157099586402,7.62659191868603e-09,0.9989008207798075
7.629142371167254e-09,0.1390508588849689,7.629142371167254e-09,1,7.629142371167254e-09,0,7.629142371167254e-09,0.829471341657354,7.629142371167254e-09,0.3107371918517464,7.629142371167254e-09,0.0005228789341164726,7.629142371167254e-09,0.9981713729901662
7.631869068146962e-09,0.1208728790202501,7.631869068146962e-09,1,7.631869068146962e-09,0,7.631869068146962e-09,0.6643681698470094,7.631869068146962e-09,0.3590968479416649,7.631869068146962e-09,0.0006851391993011505,7.631869068146962e-09,0.9971119776645361
7.634083673994978e-09,0.1061088400334773,7.634083673994978e-09,1,7.634083673994978e-09,0,7.634083673994978e-09,0.5087403372651068,7.634083673994978e-09,0.402524853417651,7.634083673994978e-09,0.0008587995229591797,7.634083673994978e-09,0.9962988591907892
7.636632309180202e-09,0.08911793879864849,7.636632309180202e-09,1,7.636632309180202e-09,0,7.636632309180202e-09,0.3410873786606913,7.636632309180202e-09,0.4578803354084167,7.636632309180202e-09,0.001044829721852101,7.636632309180202e-09,0.9992310282581157
7.638539902907666e-09,0.07640064728222262,7.638539902907666e-09,1,7.638539902907666e-09,0,7.638539902907666e-09,0.2325734985902034,7.638539902907666e-09,0.502756274564554,7.638539902907666e-09,0.001062674205386901,7.638539902907666e-09,1.00688958773286
7.640496901398045e-09,0.06335399067969605,7.640496901398045e-09,1,7.640496901398045e-09,0,7.640496901398045e-09,0.1456612302699478,7.640496901398045e-09,0.5505863310398929,7.640496901398045e-09,0.0007353803734056897,7.640496901398045e-09,1.016922226817181
7.642907270117432e-09,0.04728486588378489,7.642907270117432e-09,1,7.642907270117432e-09,0,7.642907270117432e-09,0.08208878727033286,7.642907270117432e-09,0.6095898038527363,7.642907270117432e-09,-0.0005345007787823188,7.642907270117432e-09,1.029212090794805
7.645075116340398e-09,0.03283255773067628,7.645075116340398e-09,1,7.645075116340398e-09,0,7.645075116340398e-09,0.05465704131865057,7.645075116340398e-09,0.660792159324201,7.645075116340398e-09,-0.002928046410938136,7.645075116340398e-09,1.04297506857395
7.64737904865577e-09,0.01747300896152815,7.64737904865577e-09,1,7.64737904865577e-09,0,7.64737904865577e-09,0.0419247133247406,7.64737904865577e-09,0.711213582062427,7.64737904865577e-09,-0.00685357280430459,7.64737904865577e-09,1.069254813647659
7.648689524327885e-09,0.008736504480765128,7.648689524327885e-09,1,7.648689524327885e-09,0,7.648689524327885e-09,0.03859242302124222,7.648689524327885e-09,0.7374797879056376,7.648689524327885e-09,-0.00967245630638023,7.648689524327885e-09,1.089443341533028
7.649999999999999e-09,0,7.649999999999999e-09,1,7.649999999999999e-09,0,7.649999999999999e-09,0.03638815035077027,7.649999999999999e-09,0.7617435681373798,7.649999999999999e-09,-0.01282679654163535,7.649999999999999e-09,1.107024638647013
7.650007516727426e-09,0,7.650007516727426e-09,1,7.650007516727426e-09,0,7.650007516727426e-09,0.03637525404066464,7.650007516727426e-09,0.7618775289401394,7.650007516727426e-09,-0.01284446573472423,7.650007516727426e-09,1.107103278975443
